,Latitude,Longitude,Humidity1_0,Pressure1_0,Temp1_0,WindDirSin1_0,WindDirCos1_0,WindSpeed1_0,DayOfYearSin1_0,DayOfYearCos1_0,Thunderstorm_1_0,Thunderstorm_prox_1_0,Drizzle_1_0,Rain_1_0,Freezing_rain_1_0,Rain_prox_1_0,Snow_1_0,Sleet_1_0,Rain_snow_1_0,Atmopsphere1_1_0,Atmosphere2_1_0,Squall_1_0,Tornado_1_0,Clouds_1_0,Humidity2_0,Pressure2_0,Temp2_0,WindDirSin2_0,WindDirCos2_0,WindSpeed2_0,DayOfYearSin2_0,DayOfYearCos2_0,Thunderstorm_2_0,Thunderstorm_prox_2_0,Drizzle_2_0,Rain_2_0,Freezing_rain_2_0,Rain_prox_2_0,Snow_2_0,Sleet_2_0,Rain_snow_2_0,Atmopsphere1_2_0,Atmosphere2_2_0,Squall_2_0,Tornado_2_0,Clouds_2_0,Humidity3_0,Pressure3_0,Temp3_0,WindDirSin3_0,WindDirCos3_0,WindSpeed3_0,DayOfYearSin3_0,DayOfYearCos3_0,Thunderstorm_3_0,Thunderstorm_prox_3_0,Drizzle_3_0,Rain_3_0,Freezing_rain_3_0,Rain_prox_3_0,Snow_3_0,Sleet_3_0,Rain_snow_3_0,Atmopsphere1_3_0,Atmosphere2_3_0,Squall_3_0,Tornado_3_0,Clouds_3_0,Temp5
226,-123.119339,49.24966,72.84457932906838,1035.9685780371287,285.31895833333334,-0.2698636969403905,-0.622240848468198,4.208333333333333,0.7295575540864878,-0.6839194216246103,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9166666666666665,71.38666521057033,1052.5363150309406,286.485,0.010925575880771343,0.07364130964242878,0.9166666666666666,0.717676913675962,-0.6963762255968722,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625,73.27958224126107,1023.900841043317,286.97425,0.12521232819807457,-0.21850659030815717,0.9583333333333334,0.705583610107178,-0.7086266782644596,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9583333333333333,285.53939583333334
227,-123.119339,49.24966,71.38666521057033,1052.5363150309406,286.485,0.010925575880771343,0.07364130964242878,0.9166666666666666,0.717676913675962,-0.6963762255968722,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625,73.27958224126107,1023.900841043317,286.97425,0.12521232819807457,-0.21850659030815717,0.9583333333333334,0.705583610107178,-0.7086266782644596,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9583333333333333,72.82082969309246,1017.179472546411,287.4404375,-0.14130841265744715,-0.3721713527517803,2.625,0.6932812268869777,-0.7206671495538609,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,286.0683333333333
228,-123.119339,49.24966,73.27958224126107,1023.900841043317,286.97425,0.12521232819807457,-0.21850659030815717,0.9583333333333334,0.705583610107178,-0.7086266782644596,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9583333333333333,72.82082969309246,1017.179472546411,287.4404375,-0.14130841265744715,-0.3721713527517803,2.625,0.6932812268869777,-0.7206671495538609,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,78.11249635975913,1019.0128058797444,285.53939583333334,0.21674890815611136,-0.5913854589013662,3.1666666666666665,0.6807734094770165,-0.7324940716135786,0.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,286.30583333333334
229,-123.119339,49.24966,72.82082969309246,1017.179472546411,287.4404375,-0.14130841265744715,-0.3721713527517803,2.625,0.6932812268869777,-0.7206671495538609,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,78.11249635975913,1019.0128058797444,285.53939583333334,0.21674890815611136,-0.5913854589013662,3.1666666666666665,0.6807734094770165,-0.7324940716135786,0.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,74.41666666666667,1031.0805428735562,286.0683333333333,-0.427405742798156,-0.059596019504447116,1.875,0.6680638642135338,-0.7441039398713604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,284.6025
230,-123.119339,49.24966,78.11249635975913,1019.0128058797444,285.53939583333334,0.21674890815611136,-0.5913854589013662,3.1666666666666665,0.6807734094770165,-0.7324940716135786,0.0,0.0,0.0,1.0416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,74.41666666666667,1031.0805428735562,286.0683333333333,-0.427405742798156,-0.059596019504447116,1.875,0.6680638642135338,-0.7441039398713604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.70833333333333,1038.429472546411,286.30583333333334,-0.011778792851367882,0.1715887536488378,0.9583333333333334,0.6551563572090853,-0.7554933140726803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,283.78083333333336
231,-123.119339,49.24966,74.41666666666667,1031.0805428735562,286.0683333333333,-0.427405742798156,-0.059596019504447116,1.875,0.6680638642135338,-0.7441039398713604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.70833333333333,1038.429472546411,286.30583333333334,-0.011778792851367882,0.1715887536488378,0.9583333333333334,0.6551563572090853,-0.7554933140726803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,82.51749781585548,1039.9138762068897,284.6025,-0.4799461551452245,-0.021492937515440833,0.9166666666666666,0.6420547132365637,-0.766658819300159,0.0,0.0,0.0,0.75,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,2.4166666666666665,284.52625
232,-123.119339,49.24966,69.70833333333333,1038.429472546411,286.30583333333334,-0.011778792851367882,0.1715887536488378,0.9583333333333334,0.6551563572090853,-0.7554933140726803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,82.51749781585548,1039.9138762068897,284.6025,-0.4799461551452245,-0.021492937515440833,0.9166666666666666,0.6420547132365637,-0.766658819300159,0.0,0.0,0.0,0.75,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,2.4166666666666665,87.16666666666667,1051.656192679043,283.78083333333336,-0.03818949813471795,0.06775310448174289,0.125,0.6287628145958347,-0.7775971469736267,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2083333333333335,284.9608333333333
233,-123.119339,49.24966,82.51749781585548,1039.9138762068897,284.6025,-0.4799461551452245,-0.021492937515440833,0.9166666666666666,0.6420547132365637,-0.766658819300159,0.0,0.0,0.0,0.75,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,2.4166666666666665,87.16666666666667,1051.656192679043,283.78083333333336,-0.03818949813471795,0.06775310448174289,0.125,0.6287628145958347,-0.7775971469736267,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2083333333333335,81.125,1042.406192679043,284.52625,0.12529005621205003,-0.09194988385652796,0.25,0.615284599963328,-0.7883050558305252,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7916666666666667,285.5520833333333
234,-123.119339,49.24966,87.16666666666667,1051.656192679043,283.78083333333336,-0.03818949813471795,0.06775310448174289,0.125,0.6287628145958347,-0.7775971469736267,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2083333333333335,81.125,1042.406192679043,284.52625,0.12529005621205003,-0.09194988385652796,0.25,0.615284599963328,-0.7883050558305252,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7916666666666667,73.375,1034.3931575154704,284.9608333333333,-0.12524730101773449,-0.32054443506737496,0.2916666666666667,0.6016240632249229,-0.7987793728863647,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.9166666666666666,285.77
235,-123.119339,49.24966,81.125,1042.406192679043,284.52625,0.12529005621205003,-0.09194988385652796,0.25,0.615284599963328,-0.7883050558305252,0.0,0.0,0.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7916666666666667,73.375,1034.3931575154704,284.9608333333333,-0.12524730101773449,-0.32054443506737496,0.2916666666666667,0.6016240632249229,-0.7987793728863647,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.9166666666666666,72.06541630264257,1044.6457186914192,285.5520833333333,0.38379067668297356,0.00546461353937908,0.6666666666666666,0.5877852522924732,-0.8090169943749473,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,3.2916666666666665,286.51729166666667
236,-123.119339,49.24966,73.375,1034.3931575154704,284.9608333333333,-0.12524730101773449,-0.32054443506737496,0.2916666666666667,0.6016240632249229,-0.7987793728863647,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.9166666666666666,72.06541630264257,1044.6457186914192,285.5520833333333,0.38379067668297356,0.00546461353937908,0.6666666666666666,0.5877852522924732,-0.8090169943749473,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,3.2916666666666665,76.44041630264257,1035.3149465340348,285.77,0.04510892576207913,0.08248854151653011,0.4166666666666667,0.5737722679043249,-0.8190148866680798,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375,285.22197916666664
237,-123.119339,49.24966,72.06541630264257,1044.6457186914192,285.5520833333333,0.38379067668297356,0.00546461353937908,0.6666666666666666,0.5877852522924732,-0.8090169943749473,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,3.2916666666666665,76.44041630264257,1035.3149465340348,285.77,0.04510892576207913,0.08248854151653011,0.4166666666666667,0.5737722679043249,-0.8190148866680798,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375,75.42249927195182,1032.0831040495052,286.51729166666667,0.7359678447533919,-0.0164325522509152,1.1666666666666667,0.5595892624101769,-0.8287700871745035,0.0,0.0,0.0,0.5833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,285.1141666666667
238,-123.119339,49.24966,76.44041630264257,1035.3149465340348,285.77,0.04510892576207913,0.08248854151653011,0.4166666666666667,0.5737722679043249,-0.8190148866680798,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375,75.42249927195182,1032.0831040495052,286.51729166666667,0.7359678447533919,-0.0164325522509152,1.1666666666666667,0.5595892624101769,-0.8287700871745035,0.0,0.0,0.0,0.5833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,88.97583114918882,1042.5128058797443,285.22197916666664,0.8442741196217992,-0.18775258021972857,1.4166666666666667,0.5452404385406513,-0.8382797052177741,0.0,0.0,0.0,0.8333333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,1.0416666666666667,284.66125
239,-123.119339,49.24966,75.42249927195182,1032.0831040495052,286.51729166666667,0.7359678447533919,-0.0164325522509152,1.1666666666666667,0.5595892624101769,-0.8287700871745035,0.0,0.0,0.0,0.5833333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,88.97583114918882,1042.5128058797443,285.22197916666664,0.8442741196217992,-0.18775258021972857,1.4166666666666667,0.5452404385406513,-0.8382797052177741,0.0,0.0,0.0,0.8333333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,1.0416666666666667,86.35083114918882,1028.8305428735562,285.1141666666667,-0.06504443756973224,0.14506314125576975,1.0416666666666667,0.5307300481619337,-0.8475409228928309,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,285.6125
